Timestamp,Filetype,City,District,KPIType,KPI Name,Result
23.11.2020 19:27,requests,Essen,Rüttenscheid,KPI 3,Average €/qm,33.455882352941174
23.11.2020 19:27,requests,Essen,Rüttenscheid,KPI 4,Count furnished,2
23.11.2020 19:27,requests,Essen,Rüttenscheid,KPI 5,Count unfurnished,7
23.11.2020 19:27,requests,Essen,Schönebeck,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Schönebeck,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Schönebeck,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Schönebeck,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Schönebeck,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Schonnebeck,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Schonnebeck,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Schonnebeck,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Schonnebeck,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Schonnebeck,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Schuir,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Schuir,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Schuir,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Schuir,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Schuir,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Stadtwald,KPI 1,Average price,378.57142857142856
23.11.2020 19:27,requests,Essen,Stadtwald,KPI 2,Average size,16.0
23.11.2020 19:27,requests,Essen,Stadtwald,KPI 3,Average €/qm,37.5
23.11.2020 19:27,requests,Essen,Stadtwald,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Stadtwald,KPI 5,Count unfurnished,6
23.11.2020 19:27,requests,Essen,Steele,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Steele,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Steele,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Steele,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Steele,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Stoppenberg,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Stoppenberg,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Stoppenberg,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Stoppenberg,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Stoppenberg,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Süd,KPI 1,Average price,355.7142857142857
23.11.2020 19:27,requests,Essen,Süd,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Süd,KPI 3,Average €/qm,nan
